Rk,Player,Age,Tm,Pos,GP,CF,CA,CF%,CF% rel,FF,FA,FF%,FF% rel,oiSH%,oiSV%,PDO,oZS%,dZS%,TOI/60,TOI(EV),TK,GV,E+/-,SAtt.,Thru%
599,Steve Ott\ottst01,34,TOT,C,53,353,443,44.3,-7.3,270,330,45,-6.4,4.6,93.1,97.6,39.2,60.8,10:46,8:58,11,8,-7.3,76,59.2
600,Xavier Ouellet\ouellxa01,23,DET,D,66,935,972,49,-0.2,714,730,49.4,0.4,8.2,92.5,100.7,48.9,51.1,17:58,15:57,9,21,-2.2,178,50
601,Alex Ovechkin\ovechal01,31,WSH,LW,82,1243,1187,51.2,-0.3,940,896,51.2,0.4,9.6,91.2,100.7,58.8,41.2,18:22,14:38,29,46,0.2,582,53.8
602,Magnus Paajarvi\paajama01,25,STL,LW,32,331,321,50.8,4.1,244,244,50,1.8,10.3,94.7,105,48.6,51.4,12:10,11:13,11,0,3.3,81,63
603,Max Pacioretty\pacioma01,28,MTL,LW,81,1397,1123,55.4,4.4,1022,842,54.8,3.7,8.9,92.2,101.1,58.1,41.9,19:11,15:30,44,47,7.2,500,53.6
604,Jean-Gabriel Pageau\pageaje01,24,OTT,C,82,964,1139,45.8,-3.6,715,799,47.2,-2.3,8.7,93.7,102.3,41.3,58.7,16:07,13:36,25,27,0.9,258,65.5
605,Iiro Pakarinen\pakarii01,25,EDM,RW,14,87,104,45.5,-3.7,64,65,49.6,-1.3,8,95.7,103.7,41.6,58.4,8:55,8:28,4,2,-0.1,25,60
606,Ondrej Palat\palaton01,25,TBL,LW,75,1087,961,53.1,2.8,816,750,52.1,2.5,9.7,92.1,101.8,56,44,19:07,14:39,60,46,1,277,58.5
607,Kyle Palmieri\palmiky01,25,NJD,RW,80,926,1016,47.7,0.4,687,774,47,-0.7,9.6,92.5,102.1,45.9,54.1,17:21,13:45,29,34,-4.3,372,51.6
608,Artemi Panarin\panarar01,25,CHI,LW,82,1377,1122,55.1,6.8,983,855,53.5,5,11.4,91.7,103.1,81.3,18.7,19:28,16:15,57,55,-0.4,396,53.3
609,Richard Panik\panikri01,25,CHI,RW,82,991,1009,49.6,-1.2,706,722,49.4,-0.9,10.4,92.8,103.2,50,50,14:45,13:04,30,23,0.3,271,57.6
610,Cedric Paquette\paquece01,23,TBL,C,58,519,526,49.7,-2.4,374,392,48.8,-2.4,5.5,92.8,98.3,34.5,65.5,11:31,9:59,17,8,-3.5,132,51.5
611,Colton Parayko\parayco01,23,STL,D,81,1255,1216,50.8,1.2,931,899,50.9,0.9,9.3,91.3,100.7,49.6,50.4,21:12,17:19,38,39,0.7,380,49.5
612,Adam Pardy\pardyad01,32,NSH,D,4,40,47,46,-6.7,31,36,46.3,-4,4,92,96,54.2,45.8,0.458333333,10:55,1,0,-0.8,6,66.7
613,P.A. Parenteau\parenpi01,33,TOT,RW,67,750,734,50.5,5.1,591,565,51.1,5.4,6.4,89.4,95.9,52.9,47.1,14:33,12:20,21,30,2.5,173,71.1
614,Zach Parise\parisza01,32,MIN,LW,69,993,1007,49.7,0.2,757,743,50.5,0.4,8.5,90.3,98.8,52.4,47.6,17:26,14:00,33,17,11.4,300,64.7
615,David Pastrnak\pastrda01,20,BOS,RW,75,1321,965,57.8,4.5,989,709,58.2,4.5,9.1,89.9,99,57.7,42.3,17:52,15:05,50,65,16,465,56.3
616,Greg Pateryn\patergr01,26,TOT,D,36,508,493,50.7,0.4,365,350,51,1,7.7,90.9,98.6,49.2,50.8,15:25,14:43,4,22,1.7,90,46.7
617,Nick Paul\paulni01,21,OTT,LW,1,17,13,56.7,-1.5,14,6,70,13.4,0,60,60,42.9,57.1,16:29,15:43,1,0,0.6,6,66.7
618,Joe Pavelski\paveljo01,32,SJS,C,81,1295,1184,52.2,1.4,941,827,53.2,1.6,10,91.4,101.5,53.3,46.7,19:08,15:33,33,84,10.1,417,55.6
619,Tanner Pearson\pearsta01,24,LAK,LW,80,1134,862,56.8,2.6,838,639,56.7,2.8,8,90.4,98.4,58.3,41.7,16:19,12:50,25,20,5,363,51.2
620,Matthew Peca\pecama01,23,TBL,C,10,96,90,51.6,-0.6,62,72,46.3,-4.3,4.5,90.6,95.1,56.9,43.1,11:27,10:31,0,2,-2.4,24,37.5
621,Adam Pelech\pelecad01,22,NYI,D,44,574,659,46.6,-1.6,410,502,45,-3.5,8.8,91.1,99.9,50.9,49.1,16:50,15:49,17,28,-7.2,89,44.9
622,Brendan Perlini\perlibr01,20,ARI,LW,57,610,781,43.9,-1.6,444,600,42.5,-2.7,8.1,93.3,101.3,45.7,54.3,14:50,13:03,8,13,-11.2,176,52.3
623,Mathieu Perreault\perrema01,29,WPG,C,65,859,762,53,4.3,659,585,53,4.2,9.6,87.8,97.4,53,47,16:17,13:36,33,20,4.1,218,61.5
624,David Perron\perroda01,28,STL,LW,82,1005,980,50.6,1.1,747,739,50.3,0,9,90.5,99.5,43.9,56.1,17:18,14:02,48,21,4.2,260,58.1
625,Corey Perry\perryco01,31,ANA,RW,82,1110,1093,50.4,1.1,810,818,49.8,-0.3,8.8,92.2,101.1,51.6,48.4,17:43,14:47,32,38,6.1,385,55.8
626,Brett Pesce\pescebr01,22,CAR,D,82,1469,1262,53.8,3.9,1059,935,53.1,4.1,9.4,91.9,101.3,48.2,51.8,21:12,18:19,55,34,9.8,267,40.4
627,Nic Petan\petanni01,21,WPG,LW,54,379,392,49.2,-0.2,269,285,48.6,-1.2,5.1,90.7,95.7,55.5,44.5,10:54,8:42,16,18,-2.3,108,52.8
628,Alexander Petrovic\petroal01,24,FLA,D,49,734,710,50.8,-0.2,585,557,51.2,0.9,7.8,91.4,99.2,40.8,59.2,18:09,16:43,16,27,-3.8,110,50
629,Jeff Petry\petryje01,29,MTL,D,80,1584,1327,54.4,3.2,1146,981,53.9,2.6,8,91.7,99.6,47.8,52.2,22:07,18:32,19,102,7,361,47.6
630,Dion Phaneuf\phanedi01,31,OTT,D,81,1322,1501,46.8,-2.4,974,1078,47.5,-2,7.8,91.6,99.4,49.1,50.9,23:02,18:00,16,54,-5.7,310,50.3
631,Blake Pietila\pietibl01,23,NJD,LW,10,76,101,42.9,-7.1,60,76,44.1,-5.1,6.7,86.2,92.9,43.5,56.5,12:30,11:15,4,1,-2.6,18,50
632,Alex Pietrangelo\pietral01,27,STL,D,80,1462,1450,50.2,0.2,1079,1051,50.7,0.2,10.2,90,100.2,43.1,56.9,25:17:00,19:49,53,27,3.9,335,54
633,Brandon Pirri\pirribr01,25,NYR,RW,60,509,550,48.1,0.3,378,418,47.5,-2,9,90,99,48.8,51.2,12:17,9:40,22,26,-6.9,201,47.8
634,Tyler Pitlick\pitlity01,25,EDM,RW,31,235,267,46.8,-6,176,191,48,-4.7,9.6,90.8,100.5,51.7,48.3,9:55,9:43,3,8,-0.6,76,71.1
635,Tomas Plekanec\plekato01,34,MTL,C,78,1083,974,52.6,0,777,706,52.4,0,6.8,94.4,101.2,39.7,60.3,16:49,13:54,30,29,2.5,236,58.9
636,Brayden Point\pointbr01,20,TBL,C,68,942,854,52.4,2.3,696,666,51.1,1.1,9.8,92.1,101.9,56.7,43.3,17:08,14:22,30,19,3.7,214,57
637,Roman Polak\polakro01,30,TOR,D,75,1038,1158,47.3,-4.7,791,869,47.7,-3.4,8,94,101.9,44.3,55.7,17:50,14:54,16,49,-1.8,164,38.4
638,Jason Pominville\pominja01,34,MIN,RW,78,991,857,53.6,5.9,751,641,54,5.6,8.8,90.2,99,52,48,14:14,12:04,22,13,7.8,306,57.5
639,Kevin Porter\porteke01,30,PIT,C,2,16,16,50,4,10,12,45.5,0.7,0,87.5,87.5,33.3,66.7,11:15,9:50,2,0,-0.6,2,0
640,Paul Postma\postmpa01,27,WPG,D,65,634,675,48.4,-2,462,499,48.1,-2.7,7.9,93.4,101.3,52.4,47.6,10:51,10:42,10,29,-2.3,119,42
641,Andrew Poturalski\poturan01,23,CAR,C,2,17,33,34,-16.4,13,27,32.5,-18.5,0,83.3,83.3,42.9,57.1,12:16,12:05,1,0,-1.5,1,100
642,Benoit Pouliot\poulibe01,30,EDM,LW,67,698,738,48.6,-2.3,517,518,50,-1.8,6.1,93.2,99.3,55.5,44.5,14:03,11:50,39,48,-4.1,146,52.7
643,Derrick Pouliot\poulide01,23,PIT,D,11,123,134,47.9,-0.9,90,103,46.6,-2.8,4.8,91.3,96,50.6,49.4,14:53,12:48,3,6,-2.2,20,55
644,Shane Prince\princsh01,24,NYI,LW,50,508,627,44.8,-2.4,375,449,45.5,-2.1,8.3,90.5,98.8,42.4,57.6,12:58,11:45,23,19,-0.6,124,57.3
645,Nate Prosser\prossna01,30,MIN,D,39,403,475,45.9,-3.8,312,330,48.6,-1.7,8.8,92,100.7,46.5,53.5,12:43,12:04,3,10,-0.4,52,38.5
646,Dalton Prout\proutda01,26,TOT,D,29,300,313,48.9,-0.3,227,241,48.5,0.7,12.3,87.7,100,52.7,47.3,13:58,13:04,3,12,-0.8,36,36.1
647,Ivan Provorov\provoiv01,20,PHI,D,82,1285,1315,49.4,-2.7,928,915,50.4,-1.9,7.4,91.4,98.8,47.8,52.2,21:59,17:28,23,81,0.8,332,48.8
648,Matt Puempel\puempma01,24,TOT,LW,40,312,339,47.9,0.3,227,243,48.3,0.5,4.9,87.7,92.6,52.7,47.3,9:39,8:53,8,6,-0.2,80,55
649,Jesse Puljujarvi\puljuje01,18,EDM,RW,28,271,234,53.7,2.1,204,176,53.7,2.1,7.6,95.5,103.1,60.4,39.6,11:15,10:26,12,10,2.9,69,59.4
650,Teemu Pulkkinen\pulkkte01,25,TOT,LW,13,92,112,45.1,-2.1,70,78,47.3,0,12.8,86.9,99.7,57.4,42.6,9:30,8:49,2,6,-1.2,20,50
651,Ryan Pulock\pulocry01,22,NYI,D,1,1,5,16.7,-33.9,1,2,33.3,-17.5,100,100,200,33.3,66.7,3:57,2:55,0,0,0.1,1,0
652,Teddy Purcell\purcete01,31,LAK,LW,12,109,137,44.3,-6.5,82,110,42.7,-9.3,6.7,94.6,101.3,50.6,49.4,12:54,12:01,2,3,-2.5,20,50
653,Tom Pyatt\pyattto01,29,OTT,LW,82,874,1130,43.6,-6.5,653,779,45.6,-4.4,7.5,94.3,101.8,44,56,15:38,13:21,35,20,-2.4,164,57.9
654,Mark Pysyk\pysykma01,25,FLA,D,82,1097,1059,50.9,0.5,857,825,51,1.2,7.9,92.1,99.9,47.6,52.4,18:34,15:39,31,36,-7.3,172,50
655,John Quenneville\quennjo02,20,NJD,C,12,101,117,46.3,-1.4,82,90,47.7,0.4,5.1,96.9,102,53.1,46.9,13:42,11:46,4,4,-0.8,35,60
656,Kyle Quincey\quincky01,31,TOT,D,73,940,1065,46.9,-1.1,712,798,47.2,-1.1,7.8,92.9,100.7,48.9,51.1,17:48,15:42,19,37,-7,163,48.5
657,Alan Quine\quineal01,23,NYI,C,61,629,754,45.5,-3.1,470,551,46,-3,9.4,91.8,101.1,47.5,52.5,12:31,11:04,17,18,-8,125,65.6
658,Alexander Radulov\radulal01,30,MTL,RW,76,1242,1049,54.2,2.3,887,775,53.4,1.4,9.3,92.1,101.3,62.5,37.5,18:18,15:26,42,52,7.8,283,52.3
659,Michael Raffl\rafflmi01,28,PHI,LW,52,699,612,53.3,2.8,498,437,53.3,2.8,5.5,92.3,97.7,56.8,43.2,13:16,13:08,13,17,-2.6,112,56.3
660,Rickard Rakell\rakelri01,23,ANA,C,71,1001,940,51.6,3.3,738,682,52,3,10.9,91.4,102.3,56.2,43.8,17:23,15:06,23,37,3,329,53.8
661,Mikko Rantanen\rantami01,20,COL,RW,75,1126,1148,49.5,0.7,852,889,48.9,1.1,8,88.9,96.8,52.6,47.4,18:02,15:05,49,32,-4.2,242,55
662,Victor Rask\raskvi01,23,CAR,C,82,1194,1160,50.7,-0.7,890,893,49.9,-0.7,8.1,90.6,98.7,58.8,41.2,17:18,14:39,41,46,-3,310,60
663,Dennis Rasmussen\rasmude01,26,CHI,C,68,604,644,48.4,-2.8,431,424,50.4,0.2,5.5,93.1,98.6,32.7,67.3,11:50,10:01,25,19,0.1,114,67.5
664,Ty Rattie\rattity01,23,TOT,RW,9,82,90,47.7,-6.9,61,68,47.3,-8.3,4.2,91.7,95.8,81.3,18.8,10:44,10:38,4,0,-1.1,15,66.7
665,Kyle Rau\rauky01,24,FLA,C,24,177,200,46.9,-7,130,147,46.9,-5.7,5.7,92.9,98.6,47.3,52.7,9:36,9:23,7,2,-2,33,63.6
666,Mason Raymond\raymoma01,31,ANA,LW,4,28,35,44.4,-5.8,24,26,48,-0.4,0,90,90,27.3,72.7,8:55,8:45,0,1,0,5,60
667,Matt Read\readma01,30,PHI,RW,63,779,651,54.5,3.6,548,448,55,3.5,6.4,93.8,100.2,49.3,50.7,13:48,12:15,21,18,0.5,161,57.1
668,Ryan Reaves\reavery01,30,STL,RW,80,531,621,46.1,-4.4,401,455,46.8,-3.9,8.6,93.3,101.9,25.7,74.3,8:53,8:51,11,4,-0.5,104,54.8
669,Zach Redmond\redmoza01,28,MTL,D,16,188,137,57.8,0.4,137,99,58.1,1.7,12.2,91.3,103.5,48.5,51.5,12:19,12:12,5,6,3.6,35,34.3
670,Mike Reilly\reillmi01,23,MIN,D,17,189,181,51.1,1.7,145,138,51.2,1.8,8.4,92,100.4,59.2,40.8,12:23,11:09,0,6,0.8,47,40.4
671,Sam Reinhart\reinhsa01,21,BUF,C,79,1054,1087,49.2,2.6,812,805,50.2,3.9,7.6,90.8,98.3,53.1,46.9,17:13,14:14,25,27,4.3,280,63.6
672,Borna Rendulic\rendubo01,24,VAN,RW,1,9,1,90,38.5,6,1,85.7,39,0,100,100,100,0,4:51,4:51,0,0,0.5,1,100
673,Dan Renouf\renouda01,22,DET,D,1,7,10,41.2,-2.7,6,7,46.2,3.5,0,100,100,75,25,13:35,13:31,0,0,0.4,1,100
674,Mike Ribeiro\ribeimi01,36,NSH,C,46,668,583,53.4,2.5,495,467,51.5,0.5,7.6,91.5,99.1,77.4,22.6,15:58,13:21,10,27,1.2,74,51.4
675,Tanner Richard\richata01,23,TBL,C,3,28,25,52.8,1.3,23,19,54.8,3.8,0,80,80,47.1,52.9,12:42,11:01,2,1,0,3,33.3
676,Brad Richardson\richabr02,31,ARI,RW,16,177,223,44.3,-2.4,124,169,42.3,-3.8,8,91.3,99.4,30.7,69.3,15:21,13:08,10,3,-2.6,44,56.8
677,Tobias Rieder\riedeto01,24,ARI,RW,80,973,1164,45.5,0.5,743,894,45.4,1.3,6.1,93.1,99.2,39.2,60.8,17:19,13:44,34,15,-14.5,276,56.2
678,Morgan Rielly\riellmo01,22,TOR,D,76,1462,1439,50.4,0,1097,1107,49.8,0.2,7.8,89.6,97.4,46.6,53.4,22:03,18:44,34,76,2.4,352,48.6
679,Rasmus Ristolainen\ristora01,22,BUF,D,79,1387,1757,44.1,-5.2,1065,1350,44.1,-5.3,7.8,92.8,100.6,45.1,54.9,26:28:00,20:17,25,59,-4.6,359,51.8
680,Brett Ritchie\ritchbr01,23,DAL,RW,78,871,836,51,1.1,619,581,51.6,1.4,8.2,94.8,103,40.7,59.3,12:54,11:19,15,26,2.5,312,53.5
681,Nick Ritchie\ritchni01,21,ANA,LW,77,919,870,51.4,2.4,686,651,51.3,1.7,6.9,93.3,100.2,56.4,43.6,12:59,12:19,16,23,10.6,261,57.1
682,Buddy Robinson\robinbu01,25,OTT,RW,4,15,24,38.5,-6.3,12,17,41.4,-1.7,0,100,100,52.9,47.1,6:57,6:57,1,1,0.1,5,80
683,Anton Rodin\rodinan01,26,VAN,RW,3,16,23,41,2.6,10,15,40,2.3,14.3,100,114.3,45.5,54.5,8:55,8:25,2,1,0,5,40
684,Evan Rodrigues\rodriev01,23,BUF,LW,30,298,328,47.6,0,238,249,48.9,1.2,3.6,93.4,97,56.1,43.9,12:56,11:40,12,9,-4.6,94,54.3
685,Kevin Rooney\rooneke01,23,NJD,C,4,24,32,42.9,-6.7,20,30,40,-5.5,0,86.4,86.4,38.5,61.5,10:11,9:59,0,1,-0.9,5,40
686,Jack Roslovic\rosloja01,20,WPG,C,1,7,13,35,-5.4,6,10,37.5,-6.8,0,88.9,88.9,100,0,8:24,8:24,0,0,-0.3,1,100
687,Antoine Roussel\roussan01,27,DAL,LW,60,790,663,54.4,6.2,572,473,54.7,6,10.1,88.9,99,42,58,15:31,12:23,16,37,6.2,162,50.6
688,Carter Rowney\rowneca01,27,PIT,RW,27,235,243,49.2,1.2,174,175,49.9,1.2,7.9,93.9,101.8,46.2,53.8,10:58,9:55,11,5,1.3,40,60
689,Michal Rozsival\rozsimi01,38,CHI,D,22,293,283,50.9,1.4,219,214,50.6,1.9,5,93.3,98.3,58,42,15:30,14:09,5,10,-3.2,26,61.5
690,Chad Ruhwedel\ruhwech01,26,PIT,D,34,471,501,48.5,-1.1,353,368,49,-1.6,8.9,93.8,102.6,47.6,52.4,17:20,15:15,9,12,-1.2,97,46.4
691,Kris Russell\russekr01,29,EDM,D,68,1064,1224,46.5,-4.4,789,815,49.2,-2,7.2,93.2,100.4,47,53,21:13,18:29,36,60,0.7,165,41.2
692,Robbie Russo\russoro01,23,DET,D,19,248,232,51.7,3.6,188,183,50.7,1.7,6.8,94.5,101.3,53.8,46.2,16:04,14:47,0,13,-0.7,40,45
693,Bryan Rust\rustbr01,24,PIT,RW,57,719,688,51.1,1.7,538,514,51.1,0.2,9.4,91,100.4,51.7,48.3,13:38,12:42,18,16,3.7,187,58.3
694,Bobby Ryan\ryanbo01,29,OTT,RW,62,803,811,49.8,1.3,567,595,48.8,-0.1,8.6,91.4,100,51,49,15:32,13:03,27,27,-2,228,48.7
695,Derek Ryan\ryande01,30,CAR,C,67,790,763,50.9,0.1,550,572,49,-1.4,8.1,90.7,98.8,59,41,14:53,12:12,33,36,-1,136,53.7
696,Brandon Saad\saadbr01,24,CBJ,LW,82,1234,1019,54.8,6.4,939,765,55.1,6.7,8.9,92.7,101.6,57.8,42.2,17:02,14:57,43,29,12.3,369,56.6
697,Miikka Salomaki\salommi01,23,NSH,RW,5,36,58,38.3,-12.3,21,42,33.3,-17.3,5.9,92,97.9,48.3,51.7,12:13,11:03,1,0,-0.6,8,37.5
698,Zach Sanford\sanfoza01,22,TOT,LW/C,39,315,370,46,-6.1,234,274,46.1,-4.8,7.8,94.6,102.3,56.4,43.6,10:51,10:04,14,14,-0.5,73,49.3
699,Steven Santini\santist01,21,NJD,D,38,433,489,47,0.3,344,368,48.3,1.3,6.5,92.1,98.6,45.2,54.8,16:06,14:41,1,11,0,75,61.3
700,David Savard\savarda01,26,CBJ,D,74,1393,1359,50.6,0.7,1067,1003,51.5,1.7,9.2,94.2,103.4,41.9,58.1,21:50,19:08,22,44,2.2,264,51.1
701,Luca Sbisa\sbisalu01,27,VAN,D,82,1074,1276,45.7,-3.7,769,975,44.1,-4.2,7.6,93.4,101,48.8,51.2,18:58,16:42,19,50,-11.4,197,38.1
702,Marco Scandella\scandma01,26,MIN,D,71,1046,1119,48.3,-1.1,780,834,48.3,-2.1,9.1,90.9,100.1,47.9,52.1,18:20,16:15,28,36,2.3,200,44
703,Colton Sceviour\scevico01,27,FLA,C,80,827,859,49.1,-2.2,629,642,49.5,-1,5.1,90.8,95.9,44.6,55.4,14:38,11:47,40,23,-2.8,264,65.2
704,Tim Schaller\schalti01,26,BOS,C,59,585,597,49.5,-7.2,432,437,49.7,-7.5,5.9,92.3,98.2,42.8,57.2,12:16,10:42,19,18,-0.8,157,56.7
705,Mark Scheifele\scheima01,23,WPG,C,79,1274,1190,51.7,3.7,972,894,52.1,4,13,89.7,102.6,53,47,20:34,16:42,67,42,9.1,278,57.6
706,Brayden Schenn\schenbr01,25,PHI,C,79,1087,1117,49.3,-2.6,788,796,49.7,-2.7,7.9,90.7,98.6,57.1,42.9,17:48,14:02,18,36,3.3,317,56.2
707,Luke Schenn\schenlu01,27,ARI,D,78,1067,1352,44.1,-1.4,788,1025,43.5,-1.2,6.7,93.3,100,38.5,61.5,18:03,15:48,11,31,-17.3,213,44.1
708,Nikita Scherbak\scherni01,21,MTL,RW,3,24,34,41.4,-4.1,17,24,41.5,-5,10,100,110,63.6,36.4,11:23,9:39,0,0,-0.1,8,37.5
709,David Schlemko\schleda01,29,SJS,D,62,904,784,53.6,2.2,648,538,54.6,2.7,7.7,92,99.6,56.8,43.2,16:37,14:42,28,42,7.5,254,46.5
710,Jordan Schmaltz\schmajo01,23,STL,D,9,101,111,47.6,3,76,83,47.8,1.2,8.6,92.1,100.7,56.2,43.8,14:20,13:02,1,2,0.2,9,55.6
711,Nick Schmaltz\schmani01,20,CHI,LW,61,668,683,49.4,-1.3,492,512,49,-1.8,8.9,94.4,103.3,57.5,42.5,13:16,12:09,46,22,-3.5,127,52
712,Nate Schmidt\schmina01,25,WSH,D,60,841,729,53.6,3,606,551,52.4,2.2,10.2,93.9,104.1,59.4,40.6,15:29,14:37,36,44,9.8,139,43.2
713,Cole Schneider\schneco02,26,BUF,LW,4,29,25,53.7,9.4,22,16,57.9,14.9,13.3,100,113.3,50,50,7:09,7:09,0,0,0.4,8,75
714,Jordan Schroeder\schrojo01,26,MIN,C,37,281,374,42.9,-6.7,222,269,45.2,-4.8,9.3,95,104.3,69.1,30.9,9:47,9:39,11,5,-3.6,55,67.3
715,Justin Schultz\schulju01,26,PIT,D,78,1347,1285,51.2,1.9,1017,911,52.7,2.6,10.8,92.1,102.9,56.7,43.3,20:27,17:36,22,37,10.8,294,52.7
716,Nick Schultz\schulni01,34,PHI,D,28,330,364,47.6,-5.2,228,238,48.9,-3.7,9.3,92.3,101.6,50.5,49.5,15:15,13:23,2,13,-1.3,63,39.7
717,Jaden Schwartz\schwaja01,24,STL,LW,78,1163,1030,53,4.4,842,747,53,3.9,10.5,90.8,101.3,52.6,47.4,18:54,15:11,59,29,10.4,303,59.1
718,Brent Seabrook\seabrbr01,31,CHI,D,79,1383,1366,50.3,-0.1,975,998,49.4,-1,9.3,92.5,101.8,55.2,44.8,21:53,17:18,24,88,-4.7,298,44
719,Daniel Sedin\sedinda01,36,VAN,LW,82,1121,1095,50.6,3.4,812,855,48.7,2.5,7.7,91,98.7,60.9,39.1,18:23,15:21,26,30,-10.4,345,62.6
720,Henrik Sedin\sedinhe01,36,VAN,C,82,1140,1118,50.5,3.2,829,882,48.5,2.1,7.5,89.4,96.9,60.3,39.7,19:02,15:54,29,52,-10.5,160,61.9
721,Lukas Sedlak\sedlalu01,23,CBJ,LW,62,514,472,52.1,3.1,382,335,53.3,4.2,9.3,92.7,101.9,46.5,53.5,9:43,9:06,15,10,1.6,115,48.7
722,Tyler Seguin\seguity01,25,DAL,C,82,1282,1201,51.6,2,930,878,51.4,1.1,9.2,88.7,97.9,51,49,18:28,15:16,37,39,-1.4,508,59.4
723,Dennis Seidenberg\seidede01,35,NYI,D,73,1164,1287,47.5,-0.6,858,905,48.7,0.7,10.6,93,103.6,47.4,52.6,19:26,17:25,10,33,8.3,166,53.6
724,Andrej Sekera\sekeran01,30,EDM,D,80,1265,1274,49.8,-0.4,910,859,51.4,0.5,8,93.3,101.3,50.9,49.1,21:27,17:11,38,95,12,319,40.1
725,Mikhail Sergachev\sergami01,18,MTL,D,4,39,50,43.8,-9.7,29,41,41.4,-12.8,15.8,94.1,109.9,63,37,12:08,11:47,1,3,-1.9,4,50
726,Tom Sestito\sestito01,29,PIT,LW,13,38,61,38.4,-10.9,27,45,37.5,-12.7,16.7,90.9,107.6,42,58,5:32,5:30,0,2,-1.5,6,50
727,Devin Setoguchi\setogde01,30,LAK,RW,45,586,459,56.1,1.8,409,325,55.7,1.4,6.1,90.1,96.3,59.1,40.9,12:27,11:52,15,19,5.7,110,54.5
728,Damon Severson\severda01,22,NJD,D,80,1243,1243,50,4.3,955,977,49.4,3.1,5.6,91.4,97,54.6,45.4,20:19,17:46,24,52,-8,276,44.9
729,Michael Sgarbossa\sgarbmi01,24,TOT,C,38,314,322,49.4,0.5,260,244,51.6,3.3,5.2,91.8,97.1,49.4,50.6,11:09,10:22,6,14,1,55,60
730,Patrick Sharp\sharppa01,35,DAL,LW,48,654,617,51.5,1.3,483,436,52.6,2.6,5.5,87.1,92.6,43.5,56.5,15:57,13:35,16,21,-0.9,261,55.9
731,Kevin Shattenkirk\shattke01,28,TOT,D,80,1175,1046,52.9,2.6,891,761,53.9,3.7,8.7,89.5,98.2,59.2,40.8,19:56,16:26,36,40,7.4,320,50.6
732,Andrew Shaw\shawan01,25,MTL,C,68,930,759,55.1,3.9,659,550,54.5,3.3,7.9,92,99.9,48.6,51.4,15:12,0.541666667,28,29,5,221,57.5
733,Logan Shaw\shawlo01,25,ANA,RW,55,333,413,44.6,-6.4,259,315,45.1,-6.5,8.3,93,101.3,54.8,45.2,9:42,8:06,10,7,-2.1,91,64.8
734,Riley Sheahan\sheahri01,25,DET,C,80,774,900,46.2,-2.9,598,682,46.7,-2.3,5.4,90,95.5,47,53,13:59,0.5,20,22,-2.8,197,55.3
735,Conor Sheary\shearco01,24,PIT,LW,61,930,840,52.5,4,709,634,52.8,2.8,11.2,93.2,104.4,63,37,15:56,14:08,26,25,8.3,246,63.4
736,Hunter Shinkaruk\shinkhu01,22,CGY,LW,7,55,72,43.3,-12.7,42,58,42,-12.9,3.2,88.6,91.8,31.3,68.8,10:35,10:32,2,1,-1.3,11,45.5
737,Devin Shore\shorede01,22,DAL,C,82,912,982,48.2,-2.7,670,691,49.2,-1.9,7.8,92.4,100.2,48.2,51.8,14:08,12:08,26,25,0.7,213,54
738,Drew Shore\shoredr01,26,VAN,C,14,119,146,44.9,-4.3,89,115,43.6,-4,5.2,92.8,97.9,46.5,53.5,11:58,11:04,4,5,-3.3,18,61.1
739,Nick Shore\shoreni01,24,LAK,C,70,734,628,53.9,-0.7,537,483,52.6,-2.1,6.8,91,97.8,57.2,42.8,12:47,11:12,11,19,2.6,163,48.5
740,Duncan Siemens\siemedu01,23,COL,D,3,28,32,46.7,-6.7,19,26,42.2,-8.9,0,88.2,88.2,37.5,62.5,12:19,11:14,0,2,-0.6,4,50
741,Jakob Silfverberg\silfvja01,26,ANA,RW,79,1150,1103,51,2.2,880,827,51.6,2.5,8.4,93.1,101.5,37.4,62.6,18:29,14:52,46,38,7.3,383,59.3
742,Wayne Simmonds\simmowa01,28,PHI,RW,82,1141,1130,50.2,-1.3,813,789,50.7,-1.2,8.1,88.9,97,59.9,40.1,18:57,13:44,38,39,3.2,397,56.4
743,Dominik Simon\simondo01,22,PIT,C,2,21,26,44.7,-2.5,16,22,42.1,-3.7,12.5,86.7,99.2,53.8,46.2,13:03,12:34,1,1,-0.5,5,40
744,Dillon Simpson\simpsdi01,23,EDM,D,3,25,27,48.1,-3,16,19,45.7,-3.4,7.7,91.7,99.4,68.4,31.6,10:53,10:53,0,1,0,5,40
745,Colton Sissons\sissoco01,23,NSH,C,58,447,578,43.6,-8.1,329,414,44.3,-6.7,9,95.5,104.5,28.5,71.5,11:07,10:09,12,11,-3.3,73,57.5
746,Jack Skille\skillja01,29,VAN,RW,55,412,432,48.8,1.3,310,323,49,2.7,5.9,94.6,100.5,46.5,53.5,8:48,8:44,14,9,-2,121,60.3
747,Jeff Skinner\skinnje01,24,CAR,LW,79,1248,1181,51.4,0.3,908,899,50.2,-0.2,10,89.6,99.6,63.2,36.8,17:44,15:19,65,65,4,489,57.3
748,Brady Skjei\skjeibr01,22,NYR,D,80,1125,1098,50.6,3.9,852,819,51,3,10.8,91.3,102.1,58.8,41.2,17:28,15:43,17,51,-3.2,230,55.2
749,Jaccob Slavin\slavija01,22,CAR,D,82,1509,1348,52.8,2.5,1102,999,52.5,3.2,9.3,91.7,101,47.4,52.6,23:26,19:18,83,54,10.6,232,43.1
