16Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,TOI,ATOI,BLK,HIT,FOW,FOL
830,Tyler Toffoli\toffoty01,23,LAK,C,82,31,27,58,35,20,9.1,21,9,1,4,25,2,0,213,1420,17:19,19,70,0,4
831,Sergey Tolchinsky\tolchse01,20,CAR,LW,2,0,1,1,1,0,0.1,0,0,0,0,1,0,0,1,24,11:48,0,1,0,1
832,Jordin Tootoo\tootojo01,32,NJD,RW,66,4,5,9,-26,102,-0.6,2,2,0,0,2,3,0,90,761,11:32,18,99,0,2
833,Vincent Trocheck\trochvi01,22,FLA,C,76,25,28,53,15,44,7.1,20,4,1,4,19,9,0,174,1351,17:46,41,125,547,559
834,Zach Trotman\trotmza01,25,BOS,D,38,2,5,7,3,22,1.7,2,0,0,0,5,0,0,60,705,18:33,49,71,0,0
835,Jacob Trouba\troubja01,21,WPG,D,81,6,15,21,10,62,4.9,5,0,1,0,10,4,1,133,1787,22:04,177,144,0,1
836,Nikita Tryamkin\tryamni01,21,VAN,D,13,1,1,2,-3,10,0.4,1,0,0,0,1,0,0,11,228,17:31,23,31,0,0
837,Kyle Turris\turriky01,26,OTT,C,57,13,17,30,-15,32,2.2,10,3,0,2,11,5,1,122,1123,19:42,31,44,536,508
838,Fedor Tyutin\tyutife01,32,CBJ,D,61,1,2,3,-6,28,0.8,1,0,0,0,2,0,0,25,1073,17:35,71,128,0,0
839,R.J. Umberger\umberrj01,33,PHI,C,39,2,9,11,1,15,0.8,1,1,0,0,8,1,0,48,396,10:10,15,59,2,3
840,Scottie Upshall\upshasc01,32,STL,RW,70,6,8,14,5,44,1.3,6,0,0,1,5,0,3,113,766,10:57,16,92,12,22
841,Rinat Valiev\valieri01,20,TOR,D,10,0,0,0,0,0,0.1,0,0,0,0,0,0,0,7,123,12:15,4,9,0,0
842,James van Riemsdyk\vanrija01,26,TOR,LW,40,14,15,29,3,6,3.8,9,5,0,0,11,4,0,129,711,17:46,7,52,1,1
843,Trevor van Riemsdyk\vanritr01,24,CHI,D,82,3,11,14,-5,31,2.9,3,0,0,1,8,2,1,85,1639,19:59,155,44,0,0
844,Chris VandeVelde\vandech01,28,PHI,C,79,2,12,14,-7,27,-0.3,1,0,1,0,12,0,0,77,1071,13:33,60,139,6,15
845,Thomas Vanek\vanekth01,32,MIN,LW,74,18,23,41,-9,22,4.5,12,6,0,5,15,8,0,146,1155,15:37,17,18,12,26
846,Phil Varone\varonph01,25,TOT,C,6,1,2,3,2,2,0.5,1,0,0,0,2,0,0,2,51,8:31,6,4,10,8
846,Phil Varone\varonph01,25,BUF,C,5,1,1,2,1,2,0.3,1,0,0,0,1,0,0,2,42,8:19,4,3,6,3
846,Phil Varone\varonph01,25,OTT,C,1,0,1,1,1,0,0.1,0,0,0,0,1,0,0,0,9,9:29,2,1,4,5
847,Sami Vatanen\vatansa01,24,ANA,D,71,9,29,38,8,20,8,5,4,0,2,14,15,0,140,1513,21:19,105,85,0,0
848,Frank Vatrano\vatrafr01,21,BOS,C,39,8,3,11,-3,14,1.2,8,0,0,1,3,0,0,99,463,11:53,23,61,0,3
849,Antoine Vermette\vermean01,33,ARI,C,76,17,21,38,-14,93,3.5,10,6,1,2,11,10,0,123,1265,16:39,57,55,754,597
850,Joel Vermin\vermijo01,23,TBL,RW,6,0,1,1,1,0,0.1,0,0,0,0,1,0,0,1,55,9:08,2,6,1,0
851,Kris Versteeg\verstkr01,29,TOT,RW,77,15,23,38,0,45,4.3,13,2,0,4,16,7,0,156,1185,15:23,32,20,8,8
851,Kris Versteeg\verstkr01,29,CAR,RW,63,11,22,33,-6,36,3.3,9,2,0,2,15,7,0,136,1032,16:23,30,17,6,7
851,Kris Versteeg\verstkr01,29,LAK,RW,14,4,1,5,6,9,1,4,0,0,2,1,0,0,20,153,10:54,2,3,2,1
852,Linden Vey\veyli01,24,VAN,RW,41,4,11,15,-14,6,0.6,1,3,0,0,9,2,0,40,646,15:45,9,4,193,256
853,Jake Virtanen\virtaja01,19,VAN,RW,55,7,6,13,-7,45,1,6,1,0,1,6,0,0,94,636,11:34,22,128,2,3
854,Joe Vitale\vitaljo01,30,ARI,C,1,0,0,0,1,5,0,0,0,0,0,0,0,0,1,6,6:13,0,1,0,1
855,Marc-Edouard Vlasic\vlasima01,28,SJS,D,67,8,31,39,15,48,7.9,6,2,0,0,21,8,2,116,1550,23:08,129,47,0,2
856,Jakub Voracek\voracja01,26,PHI,RW,73,11,44,55,-5,38,4.9,10,1,0,2,22,22,0,213,1357,18:35,34,51,3,3
857,Radim Vrbata\vrbatra01,34,VAN,RW,63,13,14,27,-30,12,1.7,8,5,0,0,10,4,0,199,1011,16:03,12,15,4,10
858,Chris Wagner\wagnech01,24,TOT,RW,43,4,2,6,-2,28,0.4,4,0,0,1,2,0,0,55,394,9:09,27,95,148,126
858,Chris Wagner\wagnech01,24,COL,RW,26,4,0,4,-2,9,0.5,4,0,0,1,0,0,0,27,214,8:14,17,43,101,84
858,Chris Wagner\wagnech01,24,ANA,RW,17,0,2,2,0,19,0,0,0,0,0,2,0,0,28,180,10:34,10,52,47,42
859,Joel Ward\wardjo02,35,SJS,RW,79,21,22,43,-15,28,4.4,15,5,1,3,14,7,1,138,1341,16:58,53,68,237,255
860,David Warsofsky\warsoda01,25,TOT,D,22,1,1,2,-9,2,0,0,1,0,0,0,1,0,40,377,17:07,23,5,0,0
860,David Warsofsky\warsoda01,25,PIT,D,12,1,0,1,-6,0,-0.2,0,1,0,0,0,0,0,21,213,17:45,10,2,0,0
860,David Warsofsky\warsoda01,25,NJD,D,10,0,1,1,-3,2,0.1,0,0,0,0,0,1,0,19,164,16:22,13,3,0,0
861,Austin Watson\watsoau01,24,NSH,LW,57,3,7,10,-4,32,0.4,3,0,0,0,7,0,0,55,570,10:00,45,74,6,7
862,Jordan Weal\wealjo01,23,TOT,C,14,0,0,0,1,2,-0.2,0,0,0,0,0,0,0,4,131,9:22,2,5,33,35
862,Jordan Weal\wealjo01,23,LAK,C,10,0,0,0,0,2,-0.1,0,0,0,0,0,0,0,1,81,8:07,1,2,20,24
862,Jordan Weal\wealjo01,23,PHI,C,4,0,0,0,1,0,0,0,0,0,0,0,0,0,3,50,12:28,1,3,13,11
863,Mike Weber\webermi01,28,TOT,D,45,1,4,5,2,60,1.7,1,0,0,0,4,0,0,40,697,15:29,61,108,0,0
863,Mike Weber\webermi01,28,BUF,D,35,1,4,5,3,32,1.7,1,0,0,0,4,0,0,28,557,15:55,36,73,0,0
863,Mike Weber\webermi01,28,WSH,D,10,0,0,0,-1,28,0,0,0,0,0,0,0,0,12,140,13:59,25,35,0,0
864,Shea Weber\webersh01,30,NSH,D,78,20,31,51,-7,27,9.5,6,14,0,1,18,12,1,189,1979,25:23:00,160,169,0,0
865,Yannick Weber\weberya01,27,VAN,D,45,0,7,7,-17,24,0.4,0,0,0,0,2,5,0,65,847,18:50,37,49,0,0
866,Dale Weise\weiseda01,27,TOT,RW,71,14,13,27,4,24,3.1,11,3,0,1,10,3,0,136,952,13:25,26,127,16,19
866,Dale Weise\weiseda01,27,MTL,RW,56,14,12,26,0,22,3.1,11,3,0,1,9,3,0,117,803,14:21,23,108,15,15
866,Dale Weise\weiseda01,27,CHI,RW,15,0,1,1,4,2,0,0,0,0,0,1,0,0,19,149,9:57,3,19,1,4
867,Jeremy Welsh\welshje01,27,STL,C,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,8:19,0,4,1,2
868,Alexander Wennberg\wennbal01,21,CBJ,C,69,8,32,40,-1,2,3.5,7,1,0,1,21,11,0,97,1094,15:52,46,32,400,522
869,Blake Wheeler\wheelbl01,29,WPG,RW,82,26,52,78,8,49,9.4,21,3,2,5,36,14,2,256,1623,19:47,56,92,10,18
870,Ryan White\whitery01,27,PHI,C,73,11,5,16,-9,101,1.1,8,3,0,0,5,0,0,88,917,12:34,51,208,184,167
871,Chris Wideman\widemch01,26,OTT,D,64,6,7,13,4,34,2.7,5,1,0,2,6,1,0,87,893,13:57,71,57,0,0
872,Dennis Wideman\widemde01,32,CGY,D,51,2,17,19,-9,30,2.1,0,2,0,0,11,6,0,75,1051,20:37,77,37,0,0
873,Patrick Wiercioch\wiercpa01,25,OTT,D,52,0,5,5,2,24,0.9,0,0,0,0,3,2,0,56,902,17:20,56,53,0,0
874,Justin Williams\williju01,34,WSH,RW,82,22,30,52,15,36,6.6,19,3,0,3,23,6,1,201,1366,16:39,43,32,57,52
875,Colin Wilson\wilsoco01,26,NSH,LW,64,6,18,24,-1,14,1.8,5,1,0,0,18,0,0,108,925,14:27,25,61,14,21
876,Garrett Wilson\wilsoga01,24,FLA,LW,29,0,0,0,-3,24,-0.6,0,0,0,0,0,0,0,28,272,9:22,4,75,0,1
877,Scott Wilson\wilsosc01,23,PIT,LW,24,5,1,6,0,12,0.8,5,0,0,1,1,0,0,39,256,10:41,6,38,0,0
878,Tom Wilson\wilsoto01,21,WSH,RW,82,7,16,23,3,163,1.7,7,0,0,1,14,1,1,99,1059,12:55,48,253,8,6
879,Tommy Wingels\wingeto01,27,SJS,C,68,7,11,18,-10,63,0.9,6,1,0,0,7,2,2,111,927,13:38,54,203,38,55
880,Daniel Winnik\winnida01,30,TOT,C,76,6,13,19,4,38,1.3,6,0,0,0,13,0,0,101,1042,13:43,46,53,8,12
880,Daniel Winnik\winnida01,30,TOR,C,56,4,10,14,-3,16,0.6,4,0,0,0,10,0,0,85,799,14:16,35,41,6,10
880,Daniel Winnik\winnida01,30,WSH,C,20,2,3,5,7,22,0.7,2,0,0,0,3,0,0,16,244,12:11,11,12,2,2
881,James Wisniewski\wisnija01,31,CAR,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0:47,0,1,0,0
882,Luke Witkowski\witkolu01,25,TBL,D,4,0,0,0,0,4,0,0,0,0,0,0,0,0,1,29,7:08,1,8,0,0
883,Miles Wood\woodmi01,20,NJD,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,13,13:06,0,1,0,0
884,Brendan Woods\woodsbr01,23,CAR,LW,5,0,0,0,0,7,-0.1,0,0,0,0,0,0,0,5,44,8:42,0,3,0,1
885,Tyler Wotherspoon\wothety01,22,CGY,D,11,0,1,1,0,0,0.2,0,0,0,0,1,0,0,9,156,14:10,16,14,0,0
886,Nail Yakupov\yakupna01,22,EDM,RW,60,8,15,23,-16,24,1.5,7,1,0,1,10,5,0,127,853,14:13,21,54,0,1
887,Keith Yandle\yandlke01,29,NYR,D,82,5,42,47,-4,40,6.3,3,2,0,1,22,20,0,160,1637,19:58,68,43,0,0
888,Pavel Zacha\zachapa01,18,NJD,C,1,0,2,2,4,0,0.4,0,0,0,0,2,0,0,3,17,16:51,0,1,3,6
889,Nikita Zadorov\zadorni01,20,COL,D,22,0,2,2,-5,12,0.1,0,0,0,0,2,0,0,18,373,16:56,16,53,0,0
890,Travis Zajac\zajactr01,30,NJD,C,74,14,28,42,3,25,4.7,6,6,2,2,16,11,1,111,1469,19:51,41,65,715,672
891,Michael Zalewski\zalewmi01,23,VAN,LW,3,0,1,1,1,2,0.1,0,0,0,0,1,0,0,2,36,11:51,0,7,6,4
892,Henrik Zetterberg\zettehe01,35,DET,LW,82,13,37,50,-15,24,3.9,11,2,0,3,17,20,0,214,1592,19:25,26,54,539,536
893,Mika Zibanejad\zibanmi01,22,OTT,C,81,21,30,51,-2,18,5.5,17,2,2,7,21,9,0,184,1439,17:46,43,111,659,647
894,Marek Zidlicky\zidlima01,38,NYI,D,53,4,12,16,5,20,3.4,4,0,0,1,8,4,0,48,826,15:35,68,39,0,0
895,Harry Zolnierczyk\zolniha01,28,ANA,LW,1,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,1,9,8:48,0,3,0,0
896,Dainius Zubrus\zubruda01,37,SJS,C,50,3,4,7,4,20,0.4,3,0,0,0,4,0,0,33,579,11:35,15,68,15,12
897,Mats Zuccarello\zuccama01,28,NYR,RW,81,26,35,61,2,34,7.2,19,7,0,4,24,11,0,166,1497,18:29,69,88,5,6
898,Jason Zucker\zuckeja01,24,MIN,LW,71,13,10,23,-5,20,2.1,12,0,1,1,7,2,1,158,1106,15:35,33,83,1,1
