09Rk,Player,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV,PP,SH,S,TOI,ATOI,BLK,HIT,FOW,FOL
835,Tom Wandell\wandeto01,22,DAL,C,14,1,2,3,-1,4,0.1,1,0,0,0,2,0,0,23,156,11:09,6,6,58,55
836,Aaron Ward\wardaa01,36,BOS,D,65,3,7,10,16,44,3.5,2,0,1,0,6,1,0,53,1236,19:01,120,148,0,0
837,Jason Ward\wardja01,30,TBL,RW,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,10,9:31,0,2,0,0
838,Joel Ward\wardjo02,28,NSH,RW,79,17,18,35,1,29,3.4,12,3,2,2,16,1,1,133,1265,16:01,69,65,20,26
839,Mike Weaver\weavemi01,30,STL,D,58,0,7,7,-3,12,1.8,0,0,0,0,5,0,2,36,1001,17:16,81,43,0,0
840,Mike Weber\webermi01,21,BUF,D,7,0,0,0,-3,19,-0.1,0,0,0,0,0,0,0,2,99,14:10,8,16,0,0
841,Shea Weber\webersh01,23,NSH,D,81,23,30,53,1,80,10.5,12,10,1,4,20,9,1,251,1942,23:58,95,192,0,0
842,Yannick Weber\weberya01,20,MTL,D,3,0,1,1,-1,2,0.1,0,0,0,0,0,1,0,6,45,15:06,1,4,0,0
843,Doug Weight\weighdo01,38,NYI,C,53,10,28,38,-15,55,2.8,5,5,0,0,11,16,1,96,969,18:17,31,38,306,373
844,Stephen Weiss\weissst01,25,FLA,C,78,14,47,61,19,22,6.1,9,4,1,4,30,17,0,154,1389,17:48,52,30,650,627
845,Noah Welch\welchno01,26,TOT,D,40,1,1,2,-9,25,-0.1,1,0,0,0,1,0,0,22,438,10:56,34,51,0,0
845,Noah Welch\welchno01,26,FLA,D,23,1,1,2,-5,11,0,1,0,0,0,1,0,0,11,153,6:38,11,22,0,0
845,Noah Welch\welchno01,26,TBL,D,17,0,0,0,-4,14,-0.1,0,0,0,0,0,0,0,11,285,16:45,23,29,0,0
846,Craig Weller\wellecr01,28,MIN,RW,36,1,2,3,-3,47,0,0,1,0,0,2,0,0,27,250,6:57,12,61,0,5
847,Kyle Wellwood\wellwky01,25,VAN,C,74,18,9,27,2,4,2.9,8,10,0,3,6,3,0,94,1021,13:48,19,14,350,264
848,Kevin Westgarth\westgke01,24,LAK,RW,9,0,0,0,1,9,0,0,0,0,0,0,0,0,1,45,5:02,1,7,0,1
849,Blake Wheeler\wheelbl01,22,BOS,RW,81,21,24,45,36,46,6.2,16,3,2,3,21,2,1,150,1109,13:41,26,47,13,21
850,Colin White\whiteco01,31,NJD,D,71,1,17,18,18,46,4.4,1,0,0,0,14,0,3,68,1350,19:01,109,126,0,1
851,Ian White\whiteia01,24,TOR,D,71,10,16,26,6,57,4.9,8,2,0,2,12,3,1,158,1622,22:51,114,108,0,0
852,Todd White\whiteto02,33,ATL,C,82,22,51,73,-9,24,6.7,9,12,1,0,29,22,0,150,1481,18:04,33,39,673,656
853,Trent Whitfield\whitftr01,31,STL,C,3,0,1,1,2,0,0.1,0,0,0,0,1,0,0,4,33,11:03,2,2,19,7
854,Ray Whitney\whitnra01,36,CAR,LW,82,24,53,77,2,32,8.2,17,7,0,2,30,23,0,219,1510,18:25,26,27,2,2
855,Ryan Whitney\whitnry01,25,TOT,D,48,2,21,23,-14,28,2.2,1,1,0,0,11,10,0,71,1146,23:52,69,37,0,0
855,Ryan Whitney\whitnry01,25,PIT,D,28,2,11,13,-15,16,0.7,1,1,0,0,6,5,0,42,688,24:34:00,52,21,0,0
855,Ryan Whitney\whitnry01,25,ANA,D,20,0,10,10,1,12,1.5,0,0,0,0,5,5,0,29,458,22:53,17,16,0,0
856,Dennis Wideman\widemde01,25,BOS,D,79,13,37,50,32,34,10.5,6,6,1,2,18,19,0,169,1947,24:39:00,127,66,0,0
857,Jason Williams\willija01,28,TOT,RW,80,19,28,47,-4,24,4.4,12,7,0,4,21,7,0,153,1269,15:51,32,45,284,334
857,Jason Williams\willija01,28,ATL,RW,41,7,11,18,-9,8,1,3,4,0,2,9,2,0,79,659,16:05,16,16,187,194
857,Jason Williams\willija01,28,CBJ,RW,39,12,17,29,5,16,3.5,9,3,0,2,12,5,0,74,610,15:38,16,29,97,140
858,Jeremy Williams\willije01,25,TOR,RW,11,5,2,7,2,2,1,5,0,0,0,1,1,0,21,148,13:26,4,10,0,1
859,Justin Williams\williju01,27,TOT,RW,44,4,10,14,-8,17,0.5,1,3,0,0,7,3,0,108,699,15:53,9,40,7,15
859,Justin Williams\williju01,27,CAR,RW,32,3,7,10,-9,9,0.2,1,2,0,0,4,3,0,80,484,15:08,6,30,6,14
859,Justin Williams\williju01,27,LAK,RW,12,1,3,4,1,8,0.3,0,1,0,0,3,0,0,28,214,17:51,3,10,1,1
860,Brian Willsie\willsbr01,30,COL,RW,42,1,3,4,-6,14,-0.5,1,0,0,0,3,0,0,59,495,11:47,21,36,30,59
861,Clay Wilson\wilsocl01,25,TOT,D,7,0,1,1,-3,0,-0.1,0,0,0,0,0,1,0,13,79,11:17,1,6,0,0
861,Clay Wilson\wilsocl01,25,CBJ,D,5,0,1,1,-2,0,0,0,0,0,0,0,1,0,9,47,9:26,1,4,0,0
861,Clay Wilson\wilsocl01,25,ATL,D,2,0,0,0,-1,0,-0.1,0,0,0,0,0,0,0,4,32,15:55,0,2,0,0
862,Landon Wilson\wilsola02,33,DAL,RW,27,2,6,8,5,21,0.8,2,0,0,0,6,0,0,34,249,9:14,4,47,0,3
863,Brad Winchester\winchbr01,27,STL,LW,64,13,8,21,-1,89,2.3,8,5,0,3,5,3,0,82,778,12:10,20,127,9,11
864,Jesse Winchester\winchje01,25,OTT,RW,76,3,15,18,0,33,1,3,0,0,1,15,0,0,115,805,10:35,21,116,113,86
865,Daniel Winnik\winnida01,23,PHX,C,49,3,4,7,1,63,0,3,0,0,0,4,0,0,66,641,13:04,27,79,51,84
866,Ty Wishart\wishaty01,20,TBL,D,5,0,1,1,0,0,0.1,0,0,0,0,1,0,0,2,51,10:07,4,3,0,0
867,James Wisniewski\wisnija01,24,TOT,D,48,3,21,24,9,30,4.2,2,1,0,0,11,10,0,89,953,19:51,60,90,0,0
867,James Wisniewski\wisnija01,24,CHI,D,31,2,11,13,6,14,2.5,1,1,0,0,6,5,0,70,597,19:15,31,51,0,0
867,James Wisniewski\wisnija01,24,ANA,D,17,1,10,11,3,16,1.8,1,0,0,0,5,5,0,19,356,20:57,29,39,0,0
868,Brendan Witt\wittbr01,33,NYI,D,65,0,9,9,-34,94,-0.2,0,0,0,0,8,0,1,52,1320,20:18,146,142,1,1
869,Wojtek Wolski\wolskwo01,22,COL,LW,78,14,28,42,-13,28,3.2,11,2,1,3,19,9,0,169,1434,18:23,41,55,248,267
870,Jeff Woywitka\woywije01,25,STL,D,65,3,15,18,8,57,4.5,1,2,0,1,9,6,0,71,1201,18:29,77,19,0,0
871,Andy Wozniewski\woznian01,28,STL,D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6:44,0,1,0,0
872,Keith Yandle\yandlke01,22,PHX,D,69,4,26,30,-4,37,4.6,3,1,0,0,14,12,0,118,1147,16:37,63,46,0,0
873,Stephane Yelle\yellest01,34,BOS,C,77,7,11,18,6,32,0.9,6,1,0,2,9,0,2,72,1022,13:16,56,105,408,372
874,Mike York\yorkmi01,31,CBJ,LW,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,13:15,0,1,0,0
875,Travis Zajac\zajactr01,23,NJD,C,82,20,42,62,33,29,7,14,5,1,2,29,10,3,185,1529,18:39,40,59,683,604
876,Greg Zanon\zanongr01,28,NSH,D,82,4,7,11,8,38,4.4,4,0,0,1,6,0,1,54,1710,20:51,237,153,0,0
877,Richard Zednik\zedniri01,33,FLA,RW,70,17,16,33,2,46,3.3,14,3,0,4,14,1,1,153,1091,15:35,22,68,0,1
878,John Zeiler\zeilejo01,26,LAK,RW,27,0,1,1,-2,42,-0.2,0,0,0,0,1,0,0,3,177,6:33,10,47,3,2
879,Henrik Zetterberg\zettehe01,28,DET,C,77,31,42,73,13,36,8.1,17,12,2,5,24,18,0,309,1531,19:53,31,54,624,546
880,Nikolai Zherdev\zherdni01,24,NYR,RW,82,23,35,58,6,39,6.7,18,4,1,3,28,7,0,219,1380,16:50,15,49,1,10
881,Marek Zidlicky\zidlima01,31,MIN,D,76,12,30,42,-12,76,7.8,2,10,0,3,15,15,0,147,1680,22:07,95,74,0,0
882,Mike Zigomanis\zigommi01,28,PIT,C,22,2,4,6,-2,27,0.3,2,0,0,0,4,0,0,23,251,11:26,8,17,158,93
883,Ilya Zubov\zubovil01,21,OTT,C,10,0,2,2,-1,0,0,0,0,0,0,1,1,0,11,103,10:17,2,11,0,1
884,Sergei Zubov\zubovse01,38,DAL,D,10,0,4,4,-4,0,0.3,0,0,0,0,1,3,0,15,243,24:18:00,3,6,0,0
885,Dainius Zubrus\zubruda01,30,NJD,C,82,15,25,40,6,69,3.7,14,1,0,3,15,10,0,130,1252,15:16,16,98,473,450
